"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_success_level_name_registered","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_logging_setup","",""
"","28","test_velocity_value_present","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"","2","test_jira_url_no_trailing_slash_unchanged","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"POST /api/fetch-cert with empty url and no JIRA_URL fallback returns HTTP 400.","1","test_fetch_cert_missing_url_returns_400","tests.component","Wed Apr 08 07:31:24 UTC 2026","passed","Wed Apr 08 07:31:24 UTC 2026","","test_server","",""
"","2","test_validate_config_missing_token","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"Happy path: POST schema, reload dropdown, badge updates.","30059","test_fetch_schema_success_flow[chromium]","tests.e2e","Wed Apr 08 07:42:32 UTC 2026","broken","Wed Apr 08 07:43:02 UTC 2026","","test_e2e_ui","",""
"Saved PEM bundle includes the leaf cert followed by the certifi CA store.","2","test_fetch_cert_bundle_contains_certifi_cas","tests.integration","Wed Apr 08 07:31:16 UTC 2026","passed","Wed Apr 08 07:31:16 UTC 2026","","test_fetch_ssl_cert","",""
"","0","test_parse_iso[2026-03-01T10:00:00Z-True]","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"","0","test_get_done_statuses_defaults","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"","1","test_by_role_sorted_alphabetically","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"","1","test_non_dau_files_ignored","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_normalizer","",""
"If ssl.enum_certificates raises, _get_windows_ca_certs returns [] (never raises).","0","test_get_windows_ca_certs_returns_empty_on_enum_certificates_error","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_cert_handlers","",""
"Save is disabled on page load when no config is set.","151","test_save_button_disabled_on_load_with_empty_config[chromium]","tests.e2e","Wed Apr 08 07:31:38 UTC 2026","passed","Wed Apr 08 07:31:38 UTC 2026","","test_e2e_connection","",""
"","28","test_velocity_totals_row_present","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"","9","test_handle_test_connection_returns_user_details_on_success","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"","8","test_post_schema_returns_jira_error_when_fields_request_fails","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"POST /api/schemas with unreachable Jira returns ok:false.","5011","test_post_schema_unreachable_jira","tests.component","Wed Apr 08 07:31:28 UTC 2026","passed","Wed Apr 08 07:31:33 UTC 2026","","test_server","",""
"","2","test_jira_url_empty_string_safe","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"","2","test_estimation_type_invalid_falls_back","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"","2","test_sprint_count_default","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"","0","test_template_file_exists","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"When /api/cert-status reports a valid cert, the badge shows 'Valid'.","130","test_cert_status_badge_valid_cert[chromium]","tests.e2e","Wed Apr 08 07:38:08 UTC 2026","passed","Wed Apr 08 07:38:08 UTC 2026","","test_e2e_ui","",""
"","1","test_get_field_jql_name_falls_back_to_id","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"On page load with an empty filter-name field, the input is set to Default_Jira_Filter_<YYYY-MM-DD>.","30141","test_filter_name_prepopulated_on_empty_load[chromium]","tests.e2e","Wed Apr 08 07:31:54 UTC 2026","broken","Wed Apr 08 07:32:24 UTC 2026","","test_e2e_filters","",""
"A record that already has 'week' keeps it unchanged.","0","test_load_dau_records_preserves_existing_week","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"POST error response shows error message in status element.","30085","test_fetch_schema_api_error_shows_message[chromium]","tests.e2e","Wed Apr 08 07:43:02 UTC 2026","broken","Wed Apr 08 07:43:32 UTC 2026","","test_e2e_ui","",""
"","1","test_get_active_schema_by_name","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"","9","test_read_env_credentials_reads_values_from_env_file","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"","1","test_by_role_correct_avg_and_count","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"","0","test_velocity_section_hidden_when_section_visibility_false","tests.component","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_report_md","",""
"","0","test_estimation_type_shown_in_md_header","tests.component","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_report_md","",""
"","1","test_parse_args_no_args","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_main_helpers","",""
"_handle_delete_filter() returns ok=False for an unknown slug.","9","test_delete_unknown_slug_returns_not_found","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_filter_handlers","",""
"Clicking Test Connection with empty fields shows error badge without hitting the server.","208","test_badge_shows_error_when_fields_empty[chromium]","tests.e2e","Wed Apr 08 07:31:42 UTC 2026","passed","Wed Apr 08 07:31:42 UTC 2026","","test_e2e_connection","",""
"","1","test_compute_velocity_sprint_absent_from_issues_dict","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"","0","test_build_metrics_dict_keys","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"Generate tab shows StoryPoints / JiraTickets radio buttons (RG-ET-001).","5357","test_estimation_type_radios_visible[chromium]","tests.e2e","Wed Apr 08 07:38:14 UTC 2026","failed","Wed Apr 08 07:38:19 UTC 2026","","test_e2e_ui","",""
"","2","test_get_unknown_returns_404","tests.component","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server","",""
"","0","test_compute_velocity_all_done","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"","28","test_empty_velocity_shows_no_data_message","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"","8","test_delete_schema_rejects_invalid_filename","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"Editing the email field after a successful test resets connectedOk and disables Save.","318","test_save_disabled_after_editing_email_following_success[chromium]","tests.e2e","Wed Apr 08 07:31:43 UTC 2026","passed","Wed Apr 08 07:31:44 UTC 2026","","test_e2e_connection","",""
"","28","test_project_key_shown_when_present","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"Removing a saved filter makes it disappear from the list.","30058","test_remove_filter[chromium]","tests.e2e","Wed Apr 08 07:36:36 UTC 2026","broken","Wed Apr 08 07:37:06 UTC 2026","","test_e2e_ui","",""
"GET /api/cert-status with a valid cert PEM returns all validity fields.","1","test_cert_status_with_valid_cert_returns_enriched_fields","tests.component","Wed Apr 08 07:31:23 UTC 2026","passed","Wed Apr 08 07:31:23 UTC 2026","","test_server","",""
"","0","test_load_schemas_invalid_json","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"","0","test_md_dau_shows_team_avg","tests.component","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_dau_report","",""
"When saving with a newly typed token, the POST payload contains the typed token verbatim.

    The server pre-loads URL and email (JIRA_API_TOKEN='***' → hasServerToken=true). The user
    types a new token, passes Test Connection, then saves. JIRA_API_TOKEN in the POST body must
    be the new token value, not '***'.
    ","333","test_save_with_new_token_sends_real_token[chromium]","tests.e2e","Wed Apr 08 07:31:46 UTC 2026","passed","Wed Apr 08 07:31:46 UTC 2026","","test_e2e_connection","",""
"Start server.py subprocess on an OS-assigned port, poll until ready, GET / → 200.","531","test_server_health_check","tests.integration","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:16 UTC 2026","","test_cli_server","",""
"","1","test_delete_schema_removes_entry","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"","293","test_generate_returns_sse_content_type","tests.component","Wed Apr 08 07:31:20 UTC 2026","passed","Wed Apr 08 07:31:20 UTC 2026","","test_server","",""
"Clicking the Clear button empties the certificate log.","215","test_btn_clear_cert_log_clears_log_output[chromium]","tests.e2e","Wed Apr 08 07:31:53 UTC 2026","passed","Wed Apr 08 07:31:53 UTC 2026","","test_e2e_connection","",""
"Generate tab shows SCRUM / KANBAN radio buttons (RG-PT-001).","5373","test_project_type_radios_visible[chromium]","tests.e2e","Wed Apr 08 07:38:08 UTC 2026","failed","Wed Apr 08 07:38:14 UTC 2026","","test_e2e_ui","",""
"Page loads with correct title and heading.","86","test_page_loads_with_title[chromium]","tests.e2e","Wed Apr 08 07:34:56 UTC 2026","passed","Wed Apr 08 07:34:56 UTC 2026","","test_e2e_ui","",""
"Two responses from same user in same week → only latest counts.","1","test_compute_dau_trend_dedup_applied","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"","232","test_test_connection_http_error","tests.component","Wed Apr 08 07:31:18 UTC 2026","passed","Wed Apr 08 07:31:18 UTC 2026","","test_server","",""
"Confirmation table reflects the exact username and role that were submitted.","159","test_confirmation_displays_submitted_data[chromium]","tests.e2e","Wed Apr 08 07:31:34 UTC 2026","passed","Wed Apr 08 07:31:34 UTC 2026","","test_dau_survey_ui","",""
"On non-Windows platforms, _get_windows_ca_certs must return an empty list.","0","test_get_windows_ca_certs_returns_empty_on_non_windows","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_cert_handlers","",""
"GET /api/cert-status when no cert file exists returns exists=False with path key.","1","test_cert_status_no_cert_returns_exists_false","tests.component","Wed Apr 08 07:31:23 UTC 2026","passed","Wed Apr 08 07:31:23 UTC 2026","","test_server","",""
"","0","test_logger_has_success_method","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_logging_setup","",""
"","9","test_handle_test_connection_uses_custom_ssl_context","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"POST /api/fetch-cert saves the PEM file with LF-only line endings (no CRLF on Windows).

    Ensures the write_bytes fix is effective: ssl.get_server_certificate returns a PEM
    string with \n endings; the saved bytes must not contain \r\n sequences, which would
    make cryptography fail to parse the cert on Windows.
    ","2","test_fetch_cert_saves_pem_without_crlf_line_endings","tests.component","Wed Apr 08 07:31:35 UTC 2026","passed","Wed Apr 08 07:31:35 UTC 2026","","test_server","",""
"status = Done is always emitted regardless of whether JIRA_FILTER_STATUS is present.","9","test_build_jql_status_always_done","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_filter_handlers","",""
"Generate button is disabled when all metric checkboxes are unchecked (RG-MT-006).","555","test_generate_button_disabled_when_all_metrics_unchecked[chromium]","tests.e2e","Wed Apr 08 07:39:23 UTC 2026","passed","Wed Apr 08 07:39:23 UTC 2026","","test_e2e_ui","",""
"","0","test_ai_trend_ai_labeled_done_issues","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"The User Email label has a visible red asterisk.","151","test_required_star_visible_on_email_label[chromium]","tests.e2e","Wed Apr 08 07:31:38 UTC 2026","passed","Wed Apr 08 07:31:38 UTC 2026","","test_e2e_connection","",""
"","28","test_ai_assistance_section_hidden_when_section_visibility_false","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"","0","test_sprint_factory_has_keys_used_by_ai_trend","tests.component","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_contracts","",""
"validate_cert() on a missing file returns the error-shape consumed by _handle_cert_status.","0","test_validate_cert_response_has_all_keys_when_missing","tests.component","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_contracts","",""
"GET /api/cert-status with a corrupt (non-PEM) cert file returns exists=True and error key.","1","test_cert_status_with_corrupt_cert_returns_error","tests.component","Wed Apr 08 07:31:24 UTC 2026","passed","Wed Apr 08 07:31:24 UTC 2026","","test_server","",""
"","1","test_post_unknown_returns_404","tests.component","Wed Apr 08 07:31:19 UTC 2026","passed","Wed Apr 08 07:31:19 UTC 2026","","test_server","",""
"","1","test_get_sprints_sorted_desc_by_start_date","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_jira_client","",""
"_CLIENT_DISCONNECT must catch BrokenPipeError, ConnectionAbortedError, and ConnectionResetError.","8","test_client_disconnect_tuple_includes_all_error_types","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"","8","test_handle_generate_emits_error_when_main_file_missing","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"","1","test_create_client_passes_verify_ssl","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_jira_client","",""
"Status badge shows neutral/configured state on initial load, not 'Connected'.","164","test_badge_neutral_on_initial_load[chromium]","tests.e2e","Wed Apr 08 07:31:48 UTC 2026","passed","Wed Apr 08 07:31:48 UTC 2026","","test_e2e_connection","",""
"main() must use ThreadPoolExecutor(max_workers=2) for parallel report generation.","2","test_main_generates_reports_in_parallel","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_cli","",""
"Only done_statuses in board_statuses; in_progress falls back to default.","0","test_build_schema_from_fields_partial_board_statuses_only_done","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"","0","test_ai_usage_tool_breakdown","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"","0","test_ai_trend_exclude_labels","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"Two files from same user, same week — only the later one survives.","1","test_dedup_keeps_latest_per_user_week","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_normalizer","",""
"","0","test_is_done[Closed-True]","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"","1","test_ai_trend_multiple_sprints","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"_build_jql_from_params() produces correct JQL clauses for each param combination.","8","test_build_jql_from_params[params0-project = PROJ-None]","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_filter_handlers","",""
"When /api/cert-status reports no cert, the badge shows 'No certificate'.","135","test_cert_status_badge_no_cert[chromium]","tests.e2e","Wed Apr 08 07:38:08 UTC 2026","passed","Wed Apr 08 07:38:08 UTC 2026","","test_e2e_ui","",""
"Custom terminal status name without resolutiondate is not considered done.","0","test_is_done_no_resolutiondate_custom_status","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"Posting the same name twice updates the existing entry; only one user filter exists.","3","test_post_filter_upserts_on_duplicate_name","tests.component","Wed Apr 08 07:31:38 UTC 2026","passed","Wed Apr 08 07:31:38 UTC 2026","","test_server_filters","",""
"No credentials → exit 1 with error message.","1","test_main_pipeline_config_fail","tests.integration","Wed Apr 08 07:31:16 UTC 2026","passed","Wed Apr 08 07:31:16 UTC 2026","","test_integration","",""
"Clicking Remove on a user filter calls DELETE and re-renders the list without that entry.","30033","test_remove_filter_updates_list[chromium]","tests.e2e","Wed Apr 08 07:34:26 UTC 2026","broken","Wed Apr 08 07:34:56 UTC 2026","","test_e2e_filters","",""
"","1","test_get_active_schema_no_file_returns_hardcoded_default","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"Username containing '_' shows an inline error and gets is-error class.","59","test_username_rejects_underscore[chromium]","tests.e2e","Wed Apr 08 07:31:33 UTC 2026","passed","Wed Apr 08 07:31:33 UTC 2026","","test_dau_survey_ui","",""
"Eye button toggles token input between password and text.","207","test_token_show_hide_toggle[chromium]","tests.e2e","Wed Apr 08 07:35:34 UTC 2026","passed","Wed Apr 08 07:35:34 UTC 2026","","test_e2e_ui","",""
"","0","test_get_done_statuses","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"Survey form is visible and the confirmation screen is hidden on load.","55","test_form_visible_and_confirmation_hidden_on_load[chromium]","tests.e2e","Wed Apr 08 07:31:32 UTC 2026","passed","Wed Apr 08 07:31:32 UTC 2026","","test_dau_survey_ui","",""
"","0","test_success_level_value","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_logging_setup","",""
"","0","test_is_done_with_custom_statuses","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"Editing the URL field after a successful test resets connectedOk and disables Save.","320","test_save_disabled_after_editing_url_following_success[chromium]","tests.e2e","Wed Apr 08 07:31:43 UTC 2026","passed","Wed Apr 08 07:31:43 UTC 2026","","test_e2e_connection","",""
"","0","test_compute_velocity_rounding","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"","8","test_post_schema_requires_saved_jira_credentials","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"","1","test_options_returns_204_with_cors","tests.component","Wed Apr 08 07:31:16 UTC 2026","passed","Wed Apr 08 07:31:16 UTC 2026","","test_server","",""
"Clicking Fetch Certificate without a Jira URL shows a warning in the cert log.","179","test_fetch_cert_requires_url_to_be_filled[chromium]","tests.e2e","Wed Apr 08 07:31:51 UTC 2026","passed","Wed Apr 08 07:31:52 UTC 2026","","test_e2e_connection","",""
"","0","test_setup_logging_returns_logger_and_path","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_logging_setup","",""
"","1","test_get_active_schema_hardcoded_uses_builtin_story_points","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"","1","test_save_schema_updates_existing","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_schema","",""
"Estimation type selection persists across page reloads via localStorage (RG-ET-004).","30354","test_estimation_type_persists_in_localstorage[chromium]","tests.e2e","Wed Apr 08 07:38:51 UTC 2026","broken","Wed Apr 08 07:39:21 UTC 2026","","test_e2e_ui","",""
"","0","test_dedup_empty_list","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"","1","test_single_file_with_existing_week_keeps_it","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_normalizer","",""
"After Save, field values are stored in localStorage.","361","test_save_persists_values_to_localstorage[chromium]","tests.e2e","Wed Apr 08 07:31:47 UTC 2026","passed","Wed Apr 08 07:31:48 UTC 2026","","test_e2e_connection","",""
"","1","test_ai_tool_labels_parsed","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"","0","test_is_done[In Progress-False]","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"Clicking Fetch with empty schema name shows error and focuses input.","30050","test_fetch_schema_requires_name_input[chromium]","tests.e2e","Wed Apr 08 07:41:31 UTC 2026","broken","Wed Apr 08 07:42:01 UTC 2026","","test_e2e_ui","",""
"GET /api/reports with an empty directory returns {""reports"": []}.","2","test_get_reports_returns_empty_list_when_no_reports","tests.component","Wed Apr 08 07:31:21 UTC 2026","passed","Wed Apr 08 07:31:21 UTC 2026","","test_server","",""
"","28","test_chart_script_absent_when_velocity_empty","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
"DELETE /api/schemas?name=Ghost returns 404.","1","test_delete_nonexistent_schema_returns_404","tests.component","Wed Apr 08 07:31:35 UTC 2026","passed","Wed Apr 08 07:31:35 UTC 2026","","test_server","",""
"","0","test_fetch_cert_exits_on_os_error","tests.integration","Wed Apr 08 07:31:16 UTC 2026","passed","Wed Apr 08 07:31:16 UTC 2026","","test_fetch_ssl_cert","",""
"","2","test_jira_url_trailing_slash_stripped","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"","0","test_fetch_sprint_data_passes_filter_jql_to_each_sprint","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_jira_client","",""
"","0","test_timestamp_folder_name_empty_string","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_main_helpers","",""
"","0","test_missing_dir_returns_zero_count","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"","1","test_setup_logging_creates_log_directory","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_logging_setup","",""
"","2","test_jira_ssl_cert_returns_true_when_no_file","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"","1","test_compute_dau_trend_empty_dir","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"After a successful POST /api/fetch-cert, loadCertStatus re-runs and badge shows Valid.","319","test_fetch_cert_success_updates_badge[chromium]","tests.e2e","Wed Apr 08 07:31:52 UTC 2026","passed","Wed Apr 08 07:31:52 UTC 2026","","test_e2e_connection","",""
"_build_jql_from_params() produces correct JQL clauses for each param combination.","8","test_build_jql_from_params[params4-type IN (Story, Bug)-None]","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_filter_handlers","",""
"2026-03-30 (Monday) is in 2026-W14.","0","test_derive_iso_week_monday","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_normalizer","",""
"A username stored in localStorage is pre-filled in the input on load.","53","test_username_restored_from_localstorage_on_page_load[chromium]","tests.e2e","Wed Apr 08 07:31:35 UTC 2026","passed","Wed Apr 08 07:31:35 UTC 2026","","test_dau_survey_ui","",""
"","8","test_slugify_returns_safe_filename[!!!-schema]","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"","0","test_fetch_cert_exits_when_hostname_unparseable","tests.integration","Wed Apr 08 07:31:16 UTC 2026","passed","Wed Apr 08 07:31:16 UTC 2026","","test_fetch_ssl_cert","",""
"","1","test_jira_url_multiple_trailing_slashes_stripped","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_config","",""
"Badge shows 'Certificate unreadable' (error) when cert-status returns an error key.","158","test_cert_badge_shows_unreadable_on_error[chromium]","tests.e2e","Wed Apr 08 07:31:50 UTC 2026","passed","Wed Apr 08 07:31:51 UTC 2026","","test_e2e_connection","",""
"","0","test_ai_usage_action_breakdown","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"After editing a field (disabling Save), running Test Connection again re-enables Save.","463","test_can_re_test_after_field_edit_to_re_enable_save[chromium]","tests.e2e","Wed Apr 08 07:31:47 UTC 2026","passed","Wed Apr 08 07:31:47 UTC 2026","","test_e2e_connection","",""
"","0","test_build_metrics_dict_with_schema","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"","0","test_md_table_separator_row","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_md","",""
"","0","test_build_metrics_dict_has_all_expected_keys","tests.component","Wed Apr 08 07:31:12 UTC 2026","passed","Wed Apr 08 07:31:12 UTC 2026","","test_contracts","",""
"_serve_file must suppress all _CLIENT_DISCONNECT exceptions during write.","8","test_serve_file_catches_client_disconnect[ConnectionAbortedError]","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_server_handlers","",""
"5.0 + 3.5 + 1.5 = 10.0 / 3 ≈ 3.33","0","test_mixed_scores_correct_avg","tests.unit","Wed Apr 08 07:31:14 UTC 2026","passed","Wed Apr 08 07:31:14 UTC 2026","","test_dau_metrics","",""
"","1","test_build_metrics_dict_generated_at_is_iso","tests.unit","Wed Apr 08 07:31:15 UTC 2026","passed","Wed Apr 08 07:31:15 UTC 2026","","test_metrics","",""
"","37","test_file_created","tests.component","Wed Apr 08 07:31:13 UTC 2026","passed","Wed Apr 08 07:31:13 UTC 2026","","test_report_html","",""
